"COU","Country","CORP_TAX","Corporate income tax rate","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2010","2010","PC","Percentage","0","Units",,,28,,
"GBR","United Kingdom","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2011","2011","PC","Percentage","0","Units",,,26,,
"GBR","United Kingdom","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2012","2012","PC","Percentage","0","Units",,,24,,
"GBR","United Kingdom","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2013","2013","PC","Percentage","0","Units",,,23,,
"GBR","United Kingdom","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2014","2014","PC","Percentage","0","Units",,,21,,
"GBR","United Kingdom","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2015","2015","PC","Percentage","0","Units",,,20,,
"GBR","United Kingdom","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2016","2016","PC","Percentage","0","Units",,,20,,
"GBR","United Kingdom","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2017","2017","PC","Percentage","0","Units",,,19,,
"GBR","United Kingdom","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2018","2018","PC","Percentage","0","Units",,,19,,
"GBR","United Kingdom","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2019","2019","PC","Percentage","0","Units",,,19,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,28,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,28,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,28,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,26,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,24,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,23,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,21,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,20,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,20,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,19,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,19,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,19,,
"USA","United States","CIT_RATE","Corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,35,,
"USA","United States","CIT_RATE","Corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,35,,
"USA","United States","CIT_RATE","Corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,35,,
"USA","United States","CIT_RATE","Corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,35,,
"USA","United States","CIT_RATE","Corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,35,,
"USA","United States","CIT_RATE","Corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,35,,
"USA","United States","CIT_RATE","Corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,35,,
"USA","United States","CIT_RATE","Corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,35,,
"USA","United States","CIT_RATE","Corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,35,,
"USA","United States","CIT_RATE","Corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,35,,
"USA","United States","CIT_RATE","Corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,35,,
"USA","United States","CIT_RATE","Corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,35,,
"USA","United States","CIT_RATE","Corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,35,,
"USA","United States","CIT_RATE","Corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,35,,
"USA","United States","CIT_RATE","Corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,35,,
"USA","United States","CIT_RATE","Corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,35,,
"USA","United States","CIT_RATE","Corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,35,,
"USA","United States","CIT_RATE","Corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,35,,
"USA","United States","CIT_RATE","Corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,21,,
"USA","United States","CIT_RATE","Corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,21,,
"USA","United States","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2000","2000","PC","Percentage","0","Units",,,32.7,,
"USA","United States","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2001","2001","PC","Percentage","0","Units",,,32.7005,,
"USA","United States","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2002","2002","PC","Percentage","0","Units",,,32.6865,,
"USA","United States","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2003","2003","PC","Percentage","0","Units",,,32.6725,,
"USA","United States","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2004","2004","PC","Percentage","0","Units",,,32.676,,
"USA","United States","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2005","2005","PC","Percentage","0","Units",,,32.69,,
"USA","United States","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2006","2006","PC","Percentage","0","Units",,,32.683,,
"USA","United States","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2007","2007","PC","Percentage","0","Units",,,32.7005,,
"USA","United States","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2008","2008","PC","Percentage","0","Units",,,32.711,,
"USA","United States","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2009","2009","PC","Percentage","0","Units",,,32.76,,
"USA","United States","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2010","2010","PC","Percentage","0","Units",,,32.7355,,
"USA","United States","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2011","2011","PC","Percentage","0","Units",,,32.7425,,
"USA","United States","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2012","2012","PC","Percentage","0","Units",,,32.781,,
"USA","United States","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2013","2013","PC","Percentage","0","Units",,,32.8195,,
"USA","United States","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2014","2014","PC","Percentage","0","Units",,,32.8055,,
"USA","United States","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2015","2015","PC","Percentage","0","Units",,,32.8475,,
"USA","United States","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2016","2016","PC","Percentage","0","Units",,,32.887112,,
"USA","United States","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2017","2017","PC","Percentage","0","Units",,,32.896514,,
"USA","United States","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2018","2018","PC","Percentage","0","Units",,,19.713795,,
"USA","United States","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2019","2019","PC","Percentage","0","Units",,,19.701152,,
"USA","United States","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,6.64,,
"USA","United States","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,6.57,,
"USA","United States","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,6.61,,
"USA","United States","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,6.65,,
"USA","United States","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,6.64,,
"USA","United States","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,6.6,,
"USA","United States","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,6.62,,
"USA","United States","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,6.57,,
"USA","United States","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,6.54,,
"USA","United States","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,6.4,,
"USA","United States","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,6.47,,
"USA","United States","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,6.45,,
"USA","United States","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,6.34,,
"USA","United States","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,6.23,,
"USA","United States","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,6.27,,
"USA","United States","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,6.15,,
"USA","United States","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,6.036822,,
"USA","United States","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,6.00996,,
"USA","United States","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,6.124785,,
"USA","United States","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,6.184989,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,39.34,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,39.2705,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,39.2965,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,39.3225,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,39.316,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,39.29,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,39.303,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,39.2705,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,39.251,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,39.16,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,39.2055,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,39.1925,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,39.134,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,39.0495,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,39.0755,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,38.9975,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,38.923934,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,38.906474,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,25.83858,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,25.886141,,
"CHL","Chile","CIT_RATE","Corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,15,,
"CHL","Chile","CIT_RATE","Corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,15,,
"CHL","Chile","CIT_RATE","Corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,16,,
"CHL","Chile","CIT_RATE","Corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,16.5,,
"CHL","Chile","CIT_RATE","Corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,17,,
"CHL","Chile","CIT_RATE","Corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,17,,
"CHL","Chile","CIT_RATE","Corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,17,,
"CHL","Chile","CIT_RATE","Corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,17,,
"CHL","Chile","CIT_RATE","Corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,17,,
"CHL","Chile","CIT_RATE","Corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,17,,
